,AdId,num_faces,face_joylikelihood,face_sorrowLikelihood,face_angerLikelihood,face_surpriseLikelihood,face_description_confidence,landmark_features,labels_description,labels_descriptions_confidence,logo_description,logo_description_confidence,text_descriptions,object_descriptions,object_descriptions_confidence,isAdult,isSpoof,isMedical,isViolence,isRacy
256,A13_08,0,[],[],[],[],[],[],"['Jewellery', 'Ring', 'Fashion accessory', 'Engagement ring', 'Platinum', 'Diamond', 'Body jewelry', 'Pre-engagement ring', 'Gemstone', 'Metal']","[0.962439775466919, 0.9476385712623596, 0.943692684173584, 0.9303579926490784, 0.9300621747970581, 0.9132929444313049, 0.86822909116745, 0.8332731127738953, 0.8059554696083069, 0.7953717112541199]",[],[],"['3/4 c. Princess Cut Diamond Solitaire\nEngagement Ring in 18k White Gold\nby ND Outlet - Engagement\n\xc2\xa3899.00 $3,100.00\nShow only ND Outlet - Engagement items\n', 'Princess', 'Cut', 'Diamond', 'Solitaire', 'Engagement', 'Ring', '18k', 'White', 'Gold', 'Outlet', 'Engagement', '\xc2\xa3899', '100', 'Show', 'only', 'Outlet', 'Engagement', 'items']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
257,A13_09,0,[],[],[],[],[],[],"['Ring', 'Product', 'Metal', 'Platinum', 'Fashion accessory', 'Jewellery', 'Titanium ring', 'Silver', 'Font', 'Steel']","[0.9496940970420837, 0.8828333020210266, 0.8603331446647644, 0.8199923634529114, 0.7864209413528442, 0.7617160081863403, 0.7514551281929016, 0.6928471326828003, 0.6857237815856934, 0.6167187690734863]",[],[],"['Theia Titanium Flat Court 0.06ct Diamond\nMatt 7mm Ring - Size S\nby Theia\n\xc2\xa346.70 \xe2\x82\xac75.00 Prime\nGet it by Tuesday, Aug 25\nEligible for FREE UK Delivery\nShow only Theia items\n', 'Theia', 'Titanium', 'Flat', 'Court', '06ct', 'Diamond', 'Matt', '7mm', 'Ring', 'Size', 'Theia', '\xc2\xa346', '\xe2\x82\xac75', 'Prime', 'Get', 'Tuesday', 'Aug', 'Eligible', 'for', 'FREE', 'Delivery', 'Show', 'only', 'Theia', 'items']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
258,A13_14,0,[],[],[],[],[],[],"['Watch', 'Analog watch', 'Watch accessory', 'Fashion accessory', 'Strap', 'Brand', 'Jewellery', 'Material property', 'Font', 'Hardware accessory']","[0.9967041015625, 0.9897102117538452, 0.9467619061470032, 0.8880348205566406, 0.8058077096939087, 0.7519994974136353, 0.7317278385162354, 0.6991998553276062, 0.6857237815856934, 0.5722227096557617]",[],[],"['Save Up To\nTISSOT\n1853\n50%OFF\non Tissot Watches\nSHOP NOW\n', 'Save', 'TISSOT', '1853', 'OFF', 'Tissot', 'Watches', 'SHOP', 'NOW']",['Watch'],[0.9741563200950623],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
259,A13_15,0,[],[],[],[],[],[],"['Watch', 'Analog watch', 'Watch accessory', 'Fashion accessory', 'Brand', 'Jewellery', 'Silver', 'Platinum', 'Font', 'Metal']","[0.9379607439041138, 0.9086776971817017, 0.8335103988647461, 0.803553581237793, 0.7519994974136353, 0.7171074151992798, 0.7093991041183472, 0.7036569714546204, 0.6857237815856934, 0.6070610880851746]",['Rolex'],[0.629043698310852],"['PER\nREPLICA WW\nWATCHESTORE\nBEST REPLICA WATCHES\nYOU CAN FIND WITH\nFREE SHIPPING\nes\nShow now >>\n', 'PER', 'REPLICA', 'WATCHESTORE', 'BEST', 'REPLICA', 'WATCHES', 'YOU', 'CAN', 'FIND', 'WITH', 'FREE', 'SHIPPING', 'Show', 'now']",['Watch'],[0.9700519442558289],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
260,A13_12,0,[],[],[],[],[],[],"['Analog watch', 'Watch', 'Material property', 'Brand', 'Fashion accessory', 'Metal']","[0.9730963706970215, 0.8354614973068237, 0.6991998553276062, 0.6615683436393738, 0.6162541508674622, 0.6070610880851746]",[],[],"['FLAT 10%\nGUARANTEED OFF\nUp to 60% off on\nBRANDED WATCHES\nSHOP NOW >\n', 'FLAT', 'GUARANTEED', 'OFF', 'off', 'BRANDED', 'WATCHES', 'SHOP', 'NOW']",['Watch'],[0.9687235951423645],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
261,A13_13,0,[],[],[],[],[],[],"['Text', 'Aqua', 'Turquoise', 'Fashion accessory', 'Teal', 'Heart', 'Jewellery', 'Font', 'Locket', 'Pendant']","[0.9396671056747437, 0.8797990083694458, 0.8771663904190063, 0.8442686200141907, 0.8207393288612366, 0.8196150660514832, 0.8167146444320679, 0.749562680721283, 0.7240174412727356, 0.6461557149887085]",[],[],"['CRAZY SHOPPING\nUP TO 80% OFF\nADDITIONAL 10% OFF\nFREE SHIPPING\ninde\n', 'CRAZY', 'SHOPPING', 'OFF', 'ADDITIONAL', 'OFF', 'FREE', 'SHIPPING', 'inde']","['Necklace', 'Necklace']","[0.9172941446304321, 0.912523627281189]",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY
262,A13_11,0,[],[],[],[],[],[],"['Body jewelry', 'Jewellery', 'Necklace', 'Fashion accessory', 'Pendant', 'Text', 'Font', 'Line', 'Locket', 'Logo']","[0.9155823588371277, 0.9105722904205322, 0.8975908160209656, 0.8832157254219055, 0.8747664093971252, 0.8524878621101379, 0.8314544558525085, 0.7984547019004822, 0.6578578948974609, 0.5080958604812622]",['Surry Community College'],[0.644917905330658],"[""Summer\nSPARKLE\nIt's your time to shine\n> SEE MORE\nDINA HOVCHIONE %85%OFF JEWELLERY See more\n"", 'Summer', 'SPARKLE', 'your', 'time', 'shine', 'SEE', 'MORE', 'DINA', 'HOVCHIONE', 'OFF', 'JEWELLERY', 'See', 'more']",['Necklace'],[0.9473873376846313],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
263,A13_10,0,[],[],[],[],[],[],"['Text', 'Fashion accessory', 'Jewellery', 'Necklace', 'Line', 'Body jewelry', 'Turquoise', 'Font', 'Chain']","[0.9218224883079529, 0.8436850905418396, 0.8205903768539429, 0.809001624584198, 0.773042619228363, 0.7089003324508667, 0.6887126564979553, 0.6857237815856934, 0.5322880148887634]",[],[],"['14K Gold 6.5-7.Omm White Freshwater\nCultured Pearl Necklace - AAAA Quality, 18\nInch Princess Length\nby The Pearl Source\n\xc2\xa3129.00 $449.99 Prime\nGet it by Tuesday, Aug 25\nEligible for FREE UK Delivery\nShow only The Pearl Source items\n', '14K', 'Gold', 'Omm', 'White', 'Freshwater', 'Cultured', 'Pearl', 'Necklace', 'AAAA', 'Quality', 'Inch', 'Princess', 'Length', 'The', 'Pearl', 'Source', '\xc2\xa3129', '449', 'Prime', 'Get', 'Tuesday', 'Aug', 'Eligible', 'for', 'FREE', 'Delivery', 'Show', 'only', 'The', 'Pearl', 'Source', 'items']",['Necklace'],[0.8899549841880798],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
264,A13_04,0,[],[],[],[],[],[],"['Text', 'Font', 'Line', 'Logo', 'Brand']","[0.9802277088165283, 0.897642195224762, 0.8595823645591736, 0.5327439308166504, 0.5202584266662598]",[],[],"['Shop Jewelry Online - Handmade jewelry from Africa\nAd www.shopglobalmamas.com/jewelry\nEthical products with an impact.\n', 'Shop', 'Jewelry', 'Online', 'Handmade', 'jewelry', 'from', 'Africa', 'www', 'shopglobalmamas', 'com', 'jewelry', 'Ethical', 'products', 'with', 'impact']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
265,A13_05,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9770219326019287, 0.8854238986968994, 0.8469058871269226]",[],[],"['Swatch Sale\nAd www.houseofwatches.co.uk/Swatch\n4.6**** rating for houseofwatches.co.uk\nFree Delivery On All UK Orders. Genuine Watches From UK Reseller.\nFree Gift With Purchase - Free Next Day Delivery\n', 'Swatch', 'Sale', 'www', 'houseofwatches', 'Swatch', 'rating', 'for', 'houseofwatches', 'Free', 'Delivery', 'All', 'Orders', 'Genuine', 'Watches', 'From', 'Reseller', 'Free', 'Gift', 'With', 'Purchase', 'Free', 'Next', 'Day', 'Delivery']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
266,A13_07,0,[],[],[],[],[],[],"['Watch', 'Analog watch', 'Watch accessory', 'Fashion accessory', 'Font', 'Brand', 'Jewellery', 'Strap']","[0.9921082258224487, 0.9795570969581604, 0.8739807605743408, 0.7678922414779663, 0.749562680721283, 0.6895343065261841, 0.5801781415939331, 0.5446690917015076]",[],[],"[""Bulova Dress Men's Quartz\nWatch with Silver Dial\nAnalogue Display and Black\nLeather Strap - 96B104\nby Bulova\n\xc2\xa369.30 \xc2\xa399.00 Prime\nGet it by Tuesday, Aug 25\nMore buying choices\n\xc2\xa349.00 new (2 offers)\nEligible for FREE UK Delivery\nShow only Bulova items\n"", 'Bulova', 'Dress', 'Men', 'Quartz', 'Watch', 'with', 'Silver', 'Dial', 'Analogue', 'Display', 'and', 'Black', 'Leather', 'Strap', '96B104', 'Bulova', '\xc2\xa369', '\xc2\xa399', 'Prime', 'Get', 'Tuesday', 'Aug', 'More', 'buying', 'choices', '\xc2\xa349', 'new', 'offers', 'Eligible', 'for', 'FREE', 'Delivery', 'Show', 'only', 'Bulova', 'items']",['Watch'],[0.9698788523674011],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
267,A13_06,0,[],[],[],[],[],[],"['Jewellery', 'Fashion accessory', 'Body jewelry', 'Silver', 'Earrings', 'Platinum', 'Metal']","[0.8853251338005066, 0.8767866492271423, 0.7429795265197754, 0.7095165848731995, 0.6401103138923645, 0.6068919897079468, 0.5114516019821167]",[],[],"['de\nSwarovski Bella Mini Pierced\nEarrings, silver\n\xc2\xa339.00\nSwarovski UK\nmini Pierced\n', 'Swarovski', 'Bella', 'Mini', 'Pierced', 'Earrings', 'silver', '\xc2\xa339', 'Swarovski', 'mini', 'Pierced']","['Earrings', 'Earrings']","[0.8915075063705444, 0.8887013792991638]",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
268,A13_02,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9731892347335815, 0.8753489255905151, 0.8537460565567017]",[],[],"['Fair Trade Bracelets\nAd www.starfish-project.com/\nHandcrafted earrings from Starfish Project. Make a difference today!\n', 'Fair', 'Trade', 'Bracelets', 'www', 'starfish', 'project', 'com', 'Handcrafted', 'earrings', 'from', 'Starfish', 'Project', 'Make', 'difference', 'today']",[],[],VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
269,A13_03,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9869127869606018, 0.9268246293067932, 0.8827715516090393]",[],[],"['Jewellery Shop - Contemporary Jewellery Online\nAd www.alaricogentili.it/\nMade in Italy\nInnate gifts of poetry. Innate gifts of beauty\nTriangle Stone - Circle Stone - Grunge Stone\n', 'Jewellery', 'Shop', 'Contemporary', 'Jewellery', 'Online', 'www', 'alaricogentili', 'Made', 'Italy', 'Innate', 'gifts', 'poetry', 'Innate', 'gifts', 'beauty', 'Triangle', 'Stone', 'Circle', 'Stone', 'Grunge', 'Stone']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
270,A13_01,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9817103743553162, 0.9121459126472473, 0.807834804058075]",[],[],"['Ad\nWatchShopTM Official Site\nwww.watchshop.com/\nOver 13,000 Watches From 200 Brands\nFree Delivery & Free Returns!\n', 'WatchShopTM', 'Official', 'Site', 'www', 'watchshop', 'com', 'Over', '000', 'Watches', 'From', '200', 'Brands', 'Free', 'Delivery', 'Free', 'Returns']",[],[],VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
271,A05_08,1,['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],[0.5348571538925171],[],"['Poster', 'Advertising']","[0.6736226081848145, 0.6711580157279968]",[],[],"['BIG\nHERO\nSubtitles\nBig Hero 6 2014 PG\n\xc2\xa33.49 - \xc2\xa313.99\nRent or Buy Film\nShop Instant Video\n#1 Best Seller in Animation\n', 'BIG', 'HERO', 'Subtitles', 'Big', 'Hero', '2014', '\xc2\xa313', 'Rent', 'Buy', 'Film', 'Shop', 'Instant', 'Video', 'Best', 'Seller', 'Animation']","['Person', 'Animal', 'Person']","[0.7671207785606384, 0.5946659445762634, 0.501278817653656]",UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,VERY_LIKELY
272,A05_09,2,"['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.262055903673172, 0.23277345299720764]",[],"['Text', 'Font', 'Poster', 'Fictional character', 'Art', 'Pattern', 'Illustration', 'Games']","[0.9324976801872253, 0.6857237815856934, 0.6793007850646973, 0.5859824419021606, 0.5813031792640686, 0.5630630254745483, 0.5451834201812744, 0.5211578011512756]",[],[],"['VINE CA\nAVILLE CATS\nDylan, Cash, and the Nashville\nCats.\n> Bob Dylan, Johnny Cash\nMP3 Download\n\xc2\xa34.99\n', 'VINE', 'AVILLE', 'CATS', 'Dylan', 'Cash', 'and', 'the', 'Nashville', 'Cats', 'Bob', 'Dylan', 'Johnny', 'Cash', 'MP3', 'Download']","['Person', 'Poster', 'Person']","[0.8774583339691162, 0.754504382610321, 0.7279335260391235]",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY
273,A05_14,0,[],[],[],[],[],[],['Brand'],[0.5202584266662598],"['Visa Inc.', 'Mastercard', 'PayPal', 'Discover Financial Services', 'American Express']","[0.9797219634056091, 0.9470449686050415, 0.9321659803390503, 0.8831735253334045, 0.8217793703079224]","['Buy this book from our online shop!\nClick here to buy any book published by Aviation Media,\nWe process nearly every kind of payment.\nAny questions? Just CONTACT US\nVISA\nDISCOVER\nAMERICAN\nDOPRES\nMasterCard\nPayPal\n', 'Buy', 'this', 'book', 'from', 'our', 'online', 'shop', 'Click', 'here', 'buy', 'any', 'book', 'published', 'Aviation', 'Media', 'process', 'nearly', 'every', 'kind', 'payment', 'Any', 'questions', 'Just', 'CONTACT', 'VISA', 'DISCOVER', 'AMERICAN', 'DOPRES', 'MasterCard', 'PayPal']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
274,A05_15,0,[],[],[],[],[],[],"['Green', 'Text', 'Font', 'Rectangle']","[0.9194968938827515, 0.9030671715736389, 0.7825835347175598, 0.6322813034057617]",[],[],"[""Spotify\nTry Premium. For 30 days. For free!\nIt appears that you've already been a premium user\nand this trial is only valid for new users. If you'd like\nyou can still upgrade your account to premium at\nany time.\nGet Unlimited\nGet Premium\n"", 'Spotify', 'Try', 'Premium', 'For', 'days', 'For', 'free', 'appears', 'that', 'you', 'already', 'been', 'premium', 'user', 'and', 'this', 'trial', 'only', 'valid', 'for', 'new', 'users', 'you', 'like', 'you', 'can', 'still', 'upgrade', 'your', 'account', 'premium', 'any', 'time', 'Get', 'Unlimited', 'Get', 'Premium']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
275,A05_12,1,['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],[0.8346138596534729],[],"['Text', 'Nose', 'Product', 'Smile', 'Mouth', 'Photography', 'Ear']","[0.9243778586387634, 0.8984259366989136, 0.8828333020210266, 0.7291945219039917, 0.6794861555099487, 0.6778864860534668, 0.6300452351570129]",['Amazon'],[0.5680921077728271],"['Prime music\nEnjoy over a million songs\nFREE with Amazon Prime\n> Listen free for 30 days\n', 'Prime', 'music', 'Enjoy', 'over', 'million', 'songs', 'FREE', 'with', 'Amazon', 'Prime', 'Listen', 'free', 'for', 'days']","['Person', 'Clothing']","[0.844723641872406, 0.5864139795303345]",UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
276,A05_13,9,"['VERY_UNLIKELY', 'UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.6376317143440247, 0.5817947387695312, 0.5824750661849976, 0.2245739996433258, 0.5622172355651855, 0.5937634110450745, 0.4014987349510193, 0.5015431046485901, 0.35368698835372925]",[],"['Text', 'Yellow', 'Font', 'Team', 'Multimedia']","[0.9189756512641907, 0.8820182085037231, 0.7825835347175598, 0.6414350867271423, 0.5823066234588623]",['XFX'],[0.5984967350959778],"['SS\nRent from \xc2\xa33.49\nThe Second Best Exotic\nSummer Sale\nBrowse our selection\nThe Man from\nU.N.C.L.E.\nPre-order on DVD and\nTrainwreck\nA to pre-order now\nOn DVD and Blu-ray\nPixels\nPre order on DVD and\nPre-order now\n', 'Rent', 'from', 'The', 'Second', 'Best', 'Exotic', 'Summer', 'Sale', 'Browse', 'our', 'selection', 'The', 'Man', 'from', 'Pre', 'order', 'DVD', 'and', 'Trainwreck', 'pre', 'order', 'now', 'DVD', 'and', 'Blu', 'ray', 'Pixels', 'Pre', 'order', 'DVD', 'and', 'Pre', 'order', 'now']","['Person', 'Person', 'Person', 'Person', 'Person']","[0.8580392003059387, 0.8576924800872803, 0.7886947989463806, 0.7737795114517212, 0.7671921849250793]",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY
277,A05_11,0,[],[],[],[],[],[],"['Text', 'Font']","[0.9266893267631531, 0.8314544558525085]",['Amazon'],[0.8993343710899353],"['amazon\nPrime instant video\nUnlimited\nStreaming\nof Movies\n& TV\nWatch anywhere\non your Smart TV,\ngame console,\nmobile, tablets\nand PC\nStart 30-day free trial\n', 'amazon', 'Prime', 'instant', 'video', 'Unlimited', 'Streaming', 'Movies', 'Watch', 'anywhere', 'your', 'Smart', 'game', 'console', 'mobile', 'tablets', 'and', 'Start', 'day', 'free', 'trial']",['Packaged goods'],[0.517428457736969],VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
278,A05_10,3,"['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.7916427850723267, 0.8342188596725464, 0.400751531124115]",[],"['Product', 'Text', 'Advertising']","[0.9252941012382507, 0.8692919611930847, 0.5655819177627563]",[],[],"['Holly Foffer\nHarry Potter: The Complete 8-\nFilm...\nDaniel Radcliffe, Emma Watson, ...\nBlu-ray\nX (3,174)\n\xc2\xa323.00 Prime\nX\n', 'Holly', 'Foffer', 'Harry', 'Potter', 'The', 'Complete', 'Film', 'Daniel', 'Radcliffe', 'Emma', 'Watson', 'Blu', 'ray', '174', '\xc2\xa323', 'Prime']",['Box'],[0.8652574419975281],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
279,A05_04,0,[],[],[],[],[],[],"['Text', 'Font', 'Line', 'Logo', 'Brand']","[0.9750759601593018, 0.8823639750480652, 0.828646183013916, 0.5327439308166504, 0.5202584266662598]",[],[],"['Buy Music\nwww.mp3va.com/buy-music\nBuy Mp3 Music for 0.15$ per track.\nHigh Quality Mp3s, Fast Transfers!\n', 'Buy', 'Music', 'www', 'mp3va', 'com', 'buy', 'music', 'Buy', 'Mp3', 'Music', 'for', 'per', 'track', 'High', 'Quality', 'Mp3s', 'Fast', 'Transfers']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
280,A05_05,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9807629585266113, 0.8667431473731995, 0.8157843947410583]",[],[],"[""Buy Second-hand, New and Antique Books Oxfam's Online\nShop\nAd www.oxfam.org.uk/shop\nWith over 100,000 items, grab a great gift and help save lives\nDelivery \xc2\xa33.95 Per Order . Free returns in 21 days\nOxfam GB has 448,180 followers on Google+\nSecond-Hand Books\nMen's Clothing\nWomen's Clothing\nOxfam Unwrapped Explained\n"", 'Buy', 'Second', 'hand', 'New', 'and', 'Antique', 'Books', 'Oxfam', 'Online', 'Shop', 'www', 'oxfam', 'org', 'shop', 'With', 'over', '100', '000', 'items', 'grab', 'great', 'gift', 'and', 'help', 'save', 'lives', 'Delivery', 'Per', 'Order', 'Free', 'returns', 'days', 'Oxfam', 'has', '448', '180', 'followers', 'Google', 'Second', 'Hand', 'Books', 'Men', 'Clothing', 'Women', 'Clothing', 'Oxfam', 'Unwrapped', 'Explained']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
281,A05_07,0,[],[],[],[],[],[],"['Product', 'Text', 'Technology', 'Multimedia', 'Font', 'Electronic device', 'Furniture']","[0.9462587833404541, 0.8811547756195068, 0.7457471489906311, 0.6966317296028137, 0.6857237815856934, 0.6098915934562683, 0.5331730842590332]",[],[],"['A Song of Ice and Fire, 7 Volumes 12 Jul 2012\nby George RR Martin\nMAN\nMARTIN\nMARTIN\nMAS\nMARINES\nPaperback\n\xc2\xa342.25 Prime\nGet it by Monday, Aug 24\nMore buying choices\n\xc2\xa330.82 used & new (48 offers)\nSONG\nKindle Edition\n\xc2\xa329.99\nAvailable for download now\n', 'Song', 'Ice', 'and', 'Fire', 'Volumes', 'Jul', '2012', 'George', 'Martin', 'MAN', 'MARTIN', 'MARTIN', 'MAS', 'MARINES', 'Paperback', '\xc2\xa342', 'Prime', 'Get', 'Monday', 'Aug', 'More', 'buying', 'choices', '\xc2\xa330', 'used', 'new', 'offers', 'SONG', 'Kindle', 'Edition', '\xc2\xa329', 'Available', 'for', 'download', 'now']",['Packaged goods'],[0.7752496004104614],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
282,A05_06,0,[],[],[],[],[],[],"['Text', 'Font', 'Technology', 'Screenshot', 'Electronic device', 'Multimedia']","[0.9449374079704285, 0.8790220022201538, 0.7457471489906311, 0.7275015115737915, 0.6612973213195801, 0.5362511277198792]",[],[],"['Breaking\nBad\nTHE COMPLETE SERIES\nBreaking Bad: The Complete Series\n2015 18\nStarring: Bryan Cranston\nDVD\n\xc2\xa349.99 Prime\nGet it by Monday, Aug 24\nMore buying choices\n\xc2\xa348.71 new (12 offers)\n\xc2\xa343.45 used (3 offers)\nEligible for FREE UK Delivery\n', 'Breaking', 'Bad', 'THE', 'COMPLETE', 'SERIES', 'Breaking', 'Bad', 'The', 'Complete', 'Series', '2015', 'Starring', 'Bryan', 'Cranston', 'DVD', '\xc2\xa349', 'Prime', 'Get', 'Monday', 'Aug', 'More', 'buying', 'choices', '\xc2\xa348', 'new', 'offers', '\xc2\xa343', 'used', 'offers', 'Eligible', 'for', 'FREE', 'Delivery']",['Ring binder'],[0.6216920018196106],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
283,A05_02,0,[],[],[],[],[],[],"['Text', 'Line', 'Font', 'Logo']","[0.9685418605804443, 0.8621993064880371, 0.8616248369216919, 0.5080958604812622]",[],[],"['Buy Blu Ray Dvd Sale\nAd buy-blu-ray-dvd.idealprice.co.uk/\nUp To 70% Off Buy Blu Ray Dvd Buy Blu Ray Dvd. Compare And Save\n', 'Buy', 'Blu', 'Ray', 'Dvd', 'Sale', 'buy', 'blu', 'ray', 'dvd', 'idealprice', 'Off', 'Buy', 'Blu', 'Ray', 'Dvd', 'Buy', 'Blu', 'Ray', 'Dvd', 'Compare', 'And', 'Save']",[],[],VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
284,A05_03,0,[],[],[],[],[],[],"['Text', 'Font', 'Line', 'Brand', 'Logo']","[0.9778660535812378, 0.8823639750480652, 0.8339628577232361, 0.5202584266662598, 0.5080958604812622]",[],[],"[""Google Play Music\nplay.google.com/Music\nBuy new albums & iconic classics.\nWhatever you're into, you'll find!\n"", 'Google', 'Play', 'Music', 'play', 'google', 'com', 'Music', 'Buy', 'new', 'albums', 'iconic', 'classics', 'Whatever', 'you', 'into', 'you', 'find']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
285,A05_01,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9801197052001953, 0.9032638669013977, 0.8669407367706299]",[],[],"[""Cheap Dvds and Blu Rays\nAd www.pricehunter.co.uk/shopping\nCheap: Cheap DVD And Blu Ray. Save Money - don't miss hot deals!\nBest Price Compare . Compare Prices Comparing\n"", 'Cheap', 'Dvds', 'and', 'Blu', 'Rays', 'www', 'pricehunter', 'shopping', 'Cheap', 'Cheap', 'DVD', 'And', 'Blu', 'Ray', 'Save', 'Money', 'don', 'miss', 'hot', 'deals', 'Best', 'Price', 'Compare', 'Compare', 'Prices', 'Comparing']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
286,A14_08,0,[],[],[],[],[],[],"['Product', 'Line']","[0.8828333020210266, 0.7547606229782104]",[],[],"['Beginners Bamboo Flute Indian Bansuri (B\nTune) Woodwind Musical Instrument 35.5 CM\nby RoyaltyRoute\n\xc2\xa37.56 $10.80 Prime\nOnly 6 left in stock - order soon.\nEligible for FREE UK Delivery and 1 more promotion\n', 'Beginners', 'Bamboo', 'Flute', 'Indian', 'Bansuri', 'Tune', 'Woodwind', 'Musical', 'Instrument', 'RoyaltyRoute', 'Prime', 'Only', 'left', 'stock', 'order', 'soon', 'Eligible', 'for', 'FREE', 'Delivery', 'and', 'more', 'promotion']",['Flute'],[0.742665708065033],VERY_UNLIKELY,LIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
